id,name,slug,generation,habitat,shape,color,capture_rate,base_happiness,gender_rate,is_baby,is_legendary,is_mythical,flavor_text_en,sourceUrl
142,aerodactyl,aerodactyl,generation-i,mountain,wings,purple,45,70,1,False,False,False,A Pokémon that roamed the skies in the dinosaur era. Its teeth are like saw blades.,https://pokeapi.co/api/v2/pokemon-species/142
143,snorlax,snorlax,generation-i,mountain,humanoid,black,25,70,1,False,False,False,"Very lazy. Just eats and sleeps. As its rotundbulk builds, it becomes steadily more slothful.",https://pokeapi.co/api/v2/pokemon-species/143
144,articuno,articuno,generation-i,rare,wings,blue,3,35,-1,False,True,False,A legendary bird POKéMON that is said to appear todoomed people who are lost in icy mountains.,https://pokeapi.co/api/v2/pokemon-species/144
145,zapdos,zapdos,generation-i,rare,wings,yellow,3,35,-1,False,True,False,A legendary bird POKéMON that is said to appearfrom clouds while dropping enormous lightning bolts.,https://pokeapi.co/api/v2/pokemon-species/145
146,moltres,moltres,generation-i,rare,wings,yellow,3,35,-1,False,True,False,Known as the legendary bird of fire. Every flapof its wings creates a dazzling flash of flames.,https://pokeapi.co/api/v2/pokemon-species/146
147,dratini,dratini,generation-i,waters-edge,squiggle,blue,45,35,4,False,False,False,Long considered a mythical POKéMON until recentlywhen a small colony was found living underwater.,https://pokeapi.co/api/v2/pokemon-species/147
148,dragonair,dragonair,generation-i,waters-edge,squiggle,blue,45,35,4,False,False,False,A mystical POKéMON that exudes a gentle aura.Has the ability to change climate conditions.,https://pokeapi.co/api/v2/pokemon-species/148
149,dragonite,dragonite,generation-i,waters-edge,upright,brown,45,35,4,False,False,False,An extremely rarely seen marine POKéMON.Its intelligence is said to match that of humans.,https://pokeapi.co/api/v2/pokemon-species/149
150,mewtwo,mewtwo,generation-i,rare,upright,purple,3,0,-1,False,True,False,It was created by a scientist after years of horrificgene splicing and DNA engineering experiments.,https://pokeapi.co/api/v2/pokemon-species/150
151,mew,mew,generation-i,rare,upright,pink,45,100,-1,False,False,True,So rare that it is still said to be a mirage bymany experts. Only a few people have seen it worldwide.,https://pokeapi.co/api/v2/pokemon-species/151
152,chikorita,chikorita,generation-ii,grassland,quadruped,green,45,70,1,False,False,False,A sweet aroma gently wafts from the leaf on itshead. It is docile and loves to soak up the sun's rays.,https://pokeapi.co/api/v2/pokemon-species/152
153,bayleef,bayleef,generation-ii,grassland,quadruped,green,45,70,1,False,False,False,"The scent of spices comes from around its neck.Somehow, sniffing it makes you want to fight.",https://pokeapi.co/api/v2/pokemon-species/153
154,meganium,meganium,generation-ii,grassland,quadruped,green,45,70,1,False,False,False,The aroma that rises from its petals contains asubstance that calms aggressive feelings.,https://pokeapi.co/api/v2/pokemon-species/154
155,cyndaquil,cyndaquil,generation-ii,grassland,humanoid,yellow,45,70,1,False,False,False,"It has a timid nature. If it is startled, the flames on its back burn more vigorously.",https://pokeapi.co/api/v2/pokemon-species/155
156,quilava,quilava,generation-ii,grassland,quadruped,yellow,45,70,1,False,False,False,Be careful if it turns its back during battle. Itmeans that it will attack with the fire on its back.,https://pokeapi.co/api/v2/pokemon-species/156
157,typhlosion,typhlosion,generation-ii,grassland,quadruped,yellow,45,70,1,False,False,False,"If its rage peaks, it becomes so hot that anything thattouches it will instantly go up in flames.",https://pokeapi.co/api/v2/pokemon-species/157
158,totodile,totodile,generation-ii,waters-edge,upright,blue,45,70,1,False,False,False,Its well-developed jaws are powerful and capable ofcrushing anything. Even its trainer must be careful.,https://pokeapi.co/api/v2/pokemon-species/158
159,croconaw,croconaw,generation-ii,waters-edge,upright,blue,45,70,1,False,False,False,"If it loses a fang, a new one grows back in itsplace. There are always 48 fangs lining its mouth.",https://pokeapi.co/api/v2/pokemon-species/159
160,feraligatr,feraligatr,generation-ii,waters-edge,upright,blue,45,70,1,False,False,False,"When it bites with its massive and powerful jaws, itshakes its head and savagely tears its victim up.",https://pokeapi.co/api/v2/pokemon-species/160
161,sentret,sentret,generation-ii,grassland,quadruped,brown,255,70,4,False,False,False,"A very cautious POKéMON, it raises itself up usingits tail to get a better view of its surroundings.",https://pokeapi.co/api/v2/pokemon-species/161
162,furret,furret,generation-ii,grassland,quadruped,brown,90,70,4,False,False,False,It makes a nest to suit its long and skinny body. Thenest is impossible for other POKéMON to enter.,https://pokeapi.co/api/v2/pokemon-species/162
163,hoothoot,hoothoot,generation-ii,forest,wings,brown,255,70,4,False,False,False,"It always stands on one foot. It changes feet sofast, the movement can rarely be seen.",https://pokeapi.co/api/v2/pokemon-species/163
164,noctowl,noctowl,generation-ii,forest,wings,brown,90,70,4,False,False,False,Its eyes are specially adapted. They concentrateeven faint light and enable it to see in the dark.,https://pokeapi.co/api/v2/pokemon-species/164
165,ledyba,ledyba,generation-ii,forest,wings,red,255,70,4,False,False,False,It is very timid. It will be afraid to move if it isalone. But it will be active if it is in a group.,https://pokeapi.co/api/v2/pokemon-species/165
166,ledian,ledian,generation-ii,forest,wings,red,90,70,4,False,False,False,"When the stars flicker in the night sky, itflutters about, scattering a glowing powder.",https://pokeapi.co/api/v2/pokemon-species/166
167,spinarak,spinarak,generation-ii,forest,armor,green,255,70,4,False,False,False,"It lies still in the same pose for days in its web,waiting for its unsuspecting prey to wander close.",https://pokeapi.co/api/v2/pokemon-species/167
168,ariados,ariados,generation-ii,forest,armor,red,90,70,4,False,False,False,It spins string not only from its rear but also fromits mouth. It is hard to tell which end is which.,https://pokeapi.co/api/v2/pokemon-species/168
169,crobat,crobat,generation-ii,cave,bug-wings,purple,90,70,4,False,False,False,It flies so si­ lently through the dark on its fourwings that it may not be noticed even when nearby.,https://pokeapi.co/api/v2/pokemon-species/169
170,chinchou,chinchou,generation-ii,sea,fish,blue,190,70,4,False,False,False,Chinchou blink their shining antennae at one another to claim their respective turf.,https://pokeapi.co/api/v2/pokemon-species/170
171,lanturn,lanturn,generation-ii,sea,fish,blue,75,70,4,False,False,False,The light it emits is so bright that it can illuminatethe sea's surface from a depth of over three miles.,https://pokeapi.co/api/v2/pokemon-species/171
172,pichu,pichu,generation-ii,forest,quadruped,yellow,190,70,4,True,False,False,It is not yet skilled at storing electricity.It may send out a jolt if amused or startled.,https://pokeapi.co/api/v2/pokemon-species/172
173,cleffa,cleffa,generation-ii,mountain,upright,pink,150,140,6,True,False,False,"Because of its unusual, star-like silhouette, peoplebelieve that it came here on a meteor.",https://pokeapi.co/api/v2/pokemon-species/173
174,igglybuff,igglybuff,generation-ii,grassland,humanoid,pink,170,70,6,True,False,False,"It has a very soft body. If it starts to roll, it willbounce all over and be impossible to stop.",https://pokeapi.co/api/v2/pokemon-species/174
175,togepi,togepi,generation-ii,forest,humanoid,white,190,70,1,True,False,False,The shell seems to be filled with joy. It is saidthat it will share good luck when treated kindly.,https://pokeapi.co/api/v2/pokemon-species/175
176,togetic,togetic,generation-ii,forest,humanoid,white,75,70,1,False,False,False,"They say that it will appear before kindhearted, car­ing people and shower them with happiness.",https://pokeapi.co/api/v2/pokemon-species/176
177,natu,natu,generation-ii,forest,wings,green,190,70,4,False,False,False,"Because its wings aren't yet fully grown, it has tohop to get around. It is always star­ ing at something.",https://pokeapi.co/api/v2/pokemon-species/177
178,xatu,xatu,generation-ii,forest,wings,green,75,70,4,False,False,False,They say that it stays still and quiet because itis seeing both the past and future at the same time.,https://pokeapi.co/api/v2/pokemon-species/178
179,mareep,mareep,generation-ii,grassland,quadruped,white,235,70,4,False,False,False,"If static elec­ tricity builds in its body, itsfleece doubles in volume. Touching it will shock you.",https://pokeapi.co/api/v2/pokemon-species/179
180,flaaffy,flaaffy,generation-ii,grassland,upright,pink,120,70,4,False,False,False,"As a result of storing too much electricity, itdeveloped patches where even downy wool won't grow.",https://pokeapi.co/api/v2/pokemon-species/180
181,ampharos,ampharos,generation-ii,grassland,upright,yellow,45,70,4,False,False,False,The tail's tip shines brightly and can be seenfrom far away. It acts as a beacon for lost people.,https://pokeapi.co/api/v2/pokemon-species/181
182,bellossom,bellossom,generation-ii,grassland,humanoid,green,45,70,4,False,False,False,"Plentiful in the tropics. When it dances, its petals rub together and make a pleasant ringing sound.",https://pokeapi.co/api/v2/pokemon-species/182
183,marill,marill,generation-ii,waters-edge,upright,blue,190,70,4,False,False,False,"The tip of its tail, which con­ tains oil that islighter than wa­ ter, lets it swim without drowning.",https://pokeapi.co/api/v2/pokemon-species/183
184,azumarill,azumarill,generation-ii,waters-edge,upright,blue,75,70,4,False,False,False,It lives in water virtually all day long. Its body color and pattern act as camouflage that makes it tough for enemies to spot in water.,https://pokeapi.co/api/v2/pokemon-species/184
185,sudowoodo,sudowoodo,generation-ii,forest,humanoid,brown,65,70,4,False,False,False,"Although it always pretends to be a tree, its composi­tion appears to be closer to a rock than a plant.",https://pokeapi.co/api/v2/pokemon-species/185
186,politoed,politoed,generation-ii,waters-edge,humanoid,green,45,70,4,False,False,False,"If POLIWAG and POLIWHIRL hear its echoing cry, theyrespond by gather­ ing from far and wide.",https://pokeapi.co/api/v2/pokemon-species/186
187,hoppip,hoppip,generation-ii,grassland,upright,pink,255,70,4,False,False,False,"To keep from being blown away by the wind, they gatherin clusters. They do enjoy gentle breezes, though.",https://pokeapi.co/api/v2/pokemon-species/187
188,skiploom,skiploom,generation-ii,grassland,upright,green,120,70,4,False,False,False,The bloom on top of its head opens and closes as thetemperature fluc­ tuates up and down.,https://pokeapi.co/api/v2/pokemon-species/188
189,jumpluff,jumpluff,generation-ii,grassland,upright,blue,45,70,4,False,False,False,"Once it catches the wind, it deft­ ly controls itscotton-puff spores to float, even around the world.",https://pokeapi.co/api/v2/pokemon-species/189
190,aipom,aipom,generation-ii,forest,upright,purple,45,70,4,False,False,False,Its tail is so powerful that it can use it to graba tree branch and hold itself up in the air.,https://pokeapi.co/api/v2/pokemon-species/190
191,sunkern,sunkern,generation-ii,grassland,ball,yellow,235,70,4,False,False,False,"It may drop out of the sky suddenly. If attacked by aSPEAROW, it will violently shake its leaves.",https://pokeapi.co/api/v2/pokemon-species/191
192,sunflora,sunflora,generation-ii,grassland,humanoid,yellow,120,70,4,False,False,False,"It converts sun­ light into energy. In the darknessafter sunset, it closes its petals and becomes still.",https://pokeapi.co/api/v2/pokemon-species/192
193,yanma,yanma,generation-ii,forest,bug-wings,red,75,70,4,False,False,False,"If it flaps its wings really fast, it can generateshock waves that will shatter win­ dows in the area.",https://pokeapi.co/api/v2/pokemon-species/193
194,wooper,wooper,generation-ii,waters-edge,legs,blue,255,70,4,False,False,False,This POKéMON lives in cold water. It will leave thewater to search for food when it gets cold outside.,https://pokeapi.co/api/v2/pokemon-species/194
195,quagsire,quagsire,generation-ii,waters-edge,upright,blue,90,70,4,False,False,False,"This carefree POKéMON has an easy-going nature.While swimming, it always bumps into boat hulls.",https://pokeapi.co/api/v2/pokemon-species/195
196,espeon,espeon,generation-ii,urban,quadruped,purple,45,70,1,False,False,False,It uses the fine hair that covers its body to senseair currents and predict its ene­ my's actions.,https://pokeapi.co/api/v2/pokemon-species/196
197,umbreon,umbreon,generation-ii,urban,quadruped,black,45,35,1,False,False,False,"When agitated, this POKéMON pro­ tects itself byspraying poisonous sweat from its pores.",https://pokeapi.co/api/v2/pokemon-species/197
198,murkrow,murkrow,generation-ii,forest,wings,black,30,35,4,False,False,False,"Feared and loathed by many, it is believed to bringmisfortune to all those who see it at night.",https://pokeapi.co/api/v2/pokemon-species/198
199,slowking,slowking,generation-ii,waters-edge,upright,pink,70,70,4,False,False,False,"It has incredible intellect and in­ tuition. Whateverthe situation, it remains calm and collected.",https://pokeapi.co/api/v2/pokemon-species/199
200,misdreavus,misdreavus,generation-ii,cave,ball,gray,45,35,4,False,False,False,It likes playing mischievous tricks such as screamingand wailing to startle people at night.,https://pokeapi.co/api/v2/pokemon-species/200
